,,5300033,BXR-035-10LE-062 24V,20201,100,1201,21.07.2021,28.1,54.12,30768,Memic Innovative Surgery Ltd.,2810,5412,D,06,MPEU,3,2021-12-03
,,5300033,BXR-040-10LE-132 24V,20201,100,1201,21.07.2021,28.5,55.21,30768,Memic Innovative Surgery Ltd.,2850,5521,D,06,MPEU,3,2021-12-03
,,5300034,121-06-20G,40402,5,1302,22.07.2021,112.7,346.82,30245,Solid Ltd,563.5,1734.1,D,23,MPEU,3,2021-12-03
,,5300034,Versandkosten inkl. Verpackung,99999,1,9999,22.07.2021,0,35,30245,Solid Ltd,0,35,D,23,MPEU,3,2021-12-03
,,5300035,101-08-13G 24V 20DIN,60101,2,1301,26.07.2021,30.8,84.06,31009,Control-X Medical Ltd.,61.6,168.12,D,14,MPEU,3,2021-12-03
,,4300742,SFC-060SA2-24B-24B,10101,2,2301,01.07.2021,17.46,73.84,21936,Misumi Europa GmbH,34.92,147.68,D,80,MPEU,3,2021-12-03
,,4300742,SFC-020DA2-6B-6B,10101,2,2301,01.07.2021,11.15,31.49,21936,Misumi Europa GmbH,22.3,62.98,D,80,MPEU,3,2021-12-03
,,4300742,ALS-055-R-19B-22B,10702,1,2202,01.07.2021,27.74,40.02,21936,Misumi Europa GmbH,27.74,40.02,D,80,MPEU,3,2021-12-03
,,4300743,SFC-010DA2-4B-4B,10101,3,2301,01.07.2021,12.85,18.5,30463,StS Coupling GmbH,38.55,55.5,A,16,MPEU,3,2021-12-03
,,4300743,SFC-010DA2-5B-5B,10101,3,2301,01.07.2021,12.85,18.5,30463,StS Coupling GmbH,38.55,55.5,A,16,MPEU,3,2021-12-03
,,4300744,ASK 018 BB 6H7/6H7 AL,11301,5,9909,01.07.2021,6,18.8,30477,Roth GmbH + Co. KG,30,94,D,90,MPEU,3,2021-12-03
,,4300745,ASK 080 BB 32G6/35G6 AL,11301,1,9909,01.07.2021,46.79,145,31023,Binder GmbH,46.79,145,D,90,MPEU,3,2021-12-03
,,4300745,Versandkosten inkl. Verpackung,99999,1,9999,01.07.2021,0,7.57,31023,Binder GmbH,0,7.57,D,90,MPEU,3,2021-12-03
,,4300747,Rotor 546-15-34 RS 25mm,90903,5,1501,01.07.2021,67.9,67.9,30325,Miki Pulley Co. Ltd.,339.5,339.5,D,98,MPEU,3,2021-12-03
,,4300747,Rotor 546-15-34 LS 25mm,90903,20,1501,01.07.2021,67.9,67.9,30325,Miki Pulley Co. Ltd.,1358,1358,D,98,MPEU,3,2021-12-03
,,4300747,Rotor 546-13-34 RS 15mm,90903,4,1501,01.07.2021,72.6,72.6,30325,Miki Pulley Co. Ltd.,290.4,290.4,D,98,MPEU,3,2021-12-03
,,4300747,Rotor 546-13-34 LS 15mm,90903,2,1501,01.07.2021,55.6,55.6,30325,Miki Pulley Co. Ltd.,111.2,111.2,D,98,MPEU,3,2021-12-03
,,4300747,Rotor 546-15-34 NS 20mm,90903,15,1501,01.07.2021,67.4,67.4,30325,Miki Pulley Co. Ltd.,1011,1011,D,98,MPEU,3,2021-12-03
,,4300747,Rotor 546-15-34 LS 20mm,90903,6,1501,01.07.2021,67.9,67.9,30325,Miki Pulley Co. Ltd.,407.4,407.4,D,98,MPEU,3,2021-12-03
,,4300747,Rotor 546-21-34 RF 25mm,90903,1,1501,01.07.2021,73.7,73.7,30325,Miki Pulley Co. Ltd.,73.7,73.7,D,98,MPEU,3,2021-12-03
,,4300747,Rotor 546-31-34 NF 60mm,90903,6,1501,01.07.2021,286.1,286.1,30325,Miki Pulley Co. Ltd.,1716.6,1716.6,D,98,MPEU,3,2021-12-03
,,4300747,Stator 546-12-34 24V,90903,40,1501,01.07.2021,44.5,44.5,30325,Miki Pulley Co. Ltd.,1780,1780,D,98,MPEU,3,2021-12-03
,,4300747,Ankerteil Type4 546-13-34 RS - SAW R SING,90903,4,1501,01.07.2021,115.5,115.5,30325,Miki Pulley Co. Ltd.,462,462,D,98,MPEU,3,2021-12-03
,,4300747,Ankerteil Type6 546-32-36 NS - STAN SING,90903,2,1501,01.07.2021,541.2,541.2,30325,Miki Pulley Co. Ltd.,1082.4,1082.4,D,98,MPEU,3,2021-12-03
,,4300747,Rotor 546-12-34 NF 12mm - STAN FULL WFN,90903,8,1501,01.07.2021,41.4,41.4,30325,Miki Pulley Co. Ltd.,331.2,331.2,D,98,MPEU,3,2021-12-03
,,4300747,Ankerteil Type4 546-12-34 NF - STAN FULL WFN,90903,13,1501,01.07.2021,65,65,30325,Miki Pulley Co. Ltd.,845,845,D,98,MPEU,3,2021-12-03
,,4300747,Ankerteil Type4 546-15-34 LS - SAW L SING,90903,27,1501,01.07.2021,94.7,94.7,30325,Miki Pulley Co. Ltd.,2556.9,2556.9,D,98,MPEU,3,2021-12-03
,,4300747,Ankerteil Type4 546-13-34 LS - SAW L SING,90903,4,1501,01.07.2021,93,93,30325,Miki Pulley Co. Ltd.,372,372,D,98,MPEU,3,2021-12-03
,,4300747,Ankerteil Type4 546-15-34 NS - STAN SING,90903,12,1501,01.07.2021,83.9,83.9,30325,Miki Pulley Co. Ltd.,1006.8,1006.8,D,98,MPEU,3,2021-12-03
,,4300747,Bearbeitungsgeb?hr,99998,1,9999,01.07.2021,0,549.76,30325,Miki Pulley Co. Ltd.,0,549.76,D,98,MPEU,3,2021-12-03
,,4300748,ASK 025 BB 8H7/10H7 AL,11301,8,9909,01.07.2021,7.38,21.93,21061,Ludwig Meister GmbH & Co. KG,59.04,175.44,D,80,MPEU,3,2021-12-03
,,4300748,ASK 025 BB 8H7/10H7 AL,11301,8,9909,01.07.2021,7.38,21.93,21061,Ludwig Meister GmbH & Co. KG,59.04,175.44,D,80,MPEU,3,2021-12-03
,,4300748,Versandkosten inkl. Verpackung,99999,1,9999,01.07.2021,0,7.57,21061,Ludwig Meister GmbH & Co. KG,0,7.57,D,80,MPEU,3,2021-12-03
,,4300749,ASK 025 BB 8H7/10H7 AL,11301,2,9909,01.07.2021,7.38,21.93,21061,Ludwig Meister GmbH & Co. KG,14.76,43.86,D,80,MPEU,3,2021-12-03
,,4300749,Versandkosten inkl. Verpackung,99999,1,9999,01.07.2021,0,7.57,21061,Ludwig Meister GmbH & Co. KG,0,7.57,D,80,MPEU,3,2021-12-03
,,4300750,ASK 022 BB 8H7/8H7 AL,11301,4,9909,01.07.2021,19.74,29,21142,ZwickRoell GmbH & Co. KG,78.96,116,D,15,MPEU,3,2021-12-03
,,4300750,Versandkosten inkl. Verpackung,99999,1,9999,01.07.2021,0,7.57,21142,ZwickRoell GmbH & Co. KG,0,7.57,D,15,MPEU,3,2021-12-03
,,4300751,CPS 8.1 d1=5 d2=6,90001,800,9909,01.07.2021,29.1,20.67,30477,Roth GmbH + Co. KG,23280,16536,D,90,MPEU,3,2021-12-03
,,4300751,CPS 8.1 d1=5 d2=6,90001,1,9909,01.07.2021,29.1,0,30477,Roth GmbH + Co. KG,29.1,0,D,90,MPEU,3,2021-12-03
,,4300752,SFC-060DA2-18B-24B,10101,1,2301,02.07.2021,22.96,53.1,30436,ABSSAC Limited,22.96,53.1,A,80,MPEU,3,2021-12-03
,,4300753,ASK 050 BB 24H7/25H7 AL,11301,3,9909,02.07.2021,27.71,51,30209,Apex Dynamics Polska Sp. z o.o.,83.13,153,A,80,MPEU,3,2021-12-03
,,4300753,AL-050,10850,20,2201,02.07.2021,1.6,8.5,30209,Apex Dynamics Polska Sp. z o.o.,32,170,A,80,MPEU,3,2021-12-03
,,4300754,MM-25K,90904,1,2502,02.07.2021,49.72,49.72,30325,Miki Pulley Co. Ltd.,49.72,49.72,D,98,MPEU,3,2021-12-03
,,4300754,MM-25K Niro,90904,30,2502,02.07.2021,84.44,84.54,30325,Miki Pulley Co. Ltd.,2533.2,2536.11,D,98,MPEU,3,2021-12-03
,,4300754,MM-25K Niro,90904,5,2502,02.07.2021,84.44,84.54,30325,Miki Pulley Co. Ltd.,422.2,422.69,D,98,MPEU,3,2021-12-03
,,4300754,MM-6K,90904,500,2502,02.07.2021,9.91,8.72,30325,Miki Pulley Co. Ltd.,4955,4361.11,D,98,MPEU,3,2021-12-03
,,4300754,Bearbeitungsgeb?hr,99998,1,9999,02.07.2021,0,120.34,30325,Miki Pulley Co. Ltd.,0,120.34,D,98,MPEU,3,2021-12-03
,,4300754,Verpackungskosten,99991,1,9999,02.07.2021,0,29.63,30325,Miki Pulley Co. Ltd.,0,29.63,D,98,MPEU,3,2021-12-03
,,4300755,MM-6K,90904,500,2502,02.07.2021,9.91,8.72,30325,Miki Pulley Co. Ltd.,4955,4361.11,D,98,MPEU,3,2021-12-03
,,4300755,MM-8K Niro,90904,120,2502,02.07.2021,23.8,21.25,30325,Miki Pulley Co. Ltd.,2856,2550,D,98,MPEU,3,2021-12-03
,,4300755,Bearbeitungsgeb?hr,99998,1,9999,02.07.2021,0,277.19,30325,Miki Pulley Co. Ltd.,0,277.19,D,98,MPEU,3,2021-12-03
,,4300755,Verpackungskosten,99991,1,9999,02.07.2021,0,8.33,30325,Miki Pulley Co. Ltd.,0,8.33,D,98,MPEU,3,2021-12-03
,,4300756,ASK 060 BBH 16H7/16H7 AL,11301,30,9909,05.07.2021,38.4,89.3,21005,Kugelfink GmbH,1152,2679,A,80,MPEU,3,2021-12-03
,,4300756,ASK 060 BBH 16H7/16H7 AL,11301,20,9909,05.07.2021,38.4,89.3,21005,Kugelfink GmbH,768,1786,A,80,MPEU,3,2021-12-03
,,4300756,Versandkosten inkl. Verpackung,99999,1,9999,05.07.2021,0,75.04,21005,Kugelfink GmbH,0,75.04,A,80,MPEU,3,2021-12-03
,,4300757,ASK S 070 BB 30H7/30H7 VA,11370,10,9909,05.07.2021,65.5,139.38,21041,RB Solutions GmbH & Co. KG,655,1393.8,D,80,MPEU,3,2021-12-03
,,4300757,Versandkosten inkl. Verpackung,99999,1,9999,05.07.2021,0,14.35,21041,RB Solutions GmbH & Co. KG,0,14.35,D,80,MPEU,3,2021-12-03
,,4300758,ALS-030-R-14B-14B,10702,2,2202,05.07.2021,9.81,21.65,21936,Misumi Europa GmbH,19.62,43.3,D,80,MPEU,3,2021-12-03
,,4300758,ALS-030-R-14B-14B,10702,1,2202,05.07.2021,9.81,21.65,21936,Misumi Europa GmbH,9.81,21.65,D,80,MPEU,3,2021-12-03
,,4300759,ALS-040-B-15B-15B,10702,1,2202,06.07.2021,21.62,21.5,30436,ABSSAC Limited,21.62,21.5,A,80,MPEU,3,2021-12-03
,,4300759,AL-035 8-8,10801,2,2201,06.07.2021,7.8,26.3,30436,ABSSAC Limited,15.6,52.6,A,80,MPEU,3,2021-12-03
,,4300760,SFC-030DA2-6B-16B,10101,10,2301,06.07.2021,18.42,21.44,30206,Ammertech B.V.,184.2,214.4,A,80,MPEU,3,2021-12-03
,,4300760,SFC-030DA2-6B-16B,10101,14,2301,06.07.2021,18.42,21.44,30206,Ammertech B.V.,257.88,300.16,A,80,MPEU,3,2021-12-03
,,4300760,ALS-040-R-14BJ-19BJ,10771,6,2202,06.07.2021,15.61,33.5,30206,Ammertech B.V.,93.66,201,A,80,MPEU,3,2021-12-03
,,4300760,SFC-040SA2-13B-22B T096,10170,22,2301,06.07.2021,19.13,34.6,30206,Ammertech B.V.,420.86,761.2,A,80,MPEU,3,2021-12-03
,,4300760,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0,13.51,30206,Ammertech B.V.,0,13.51,A,80,MPEU,3,2021-12-03
,,4300761,SFM-90SS-T004N,10470,5,2302,06.07.2021,65.5,198.55,30387,Yamazaki Mazak Europe N.V.,327.5,992.75,D,10,MPEU,3,2021-12-03
,,4300762,STK-50-GT-ST,11501,2,9909,06.07.2021,48.32,82.62,30463,StS Coupling GmbH,96.64,165.24,A,16,MPEU,3,2021-12-03
,,4300763,BXW-02-10L-12V,20380,3,1201,06.07.2021,10.6,30.25,30482,K?hlig Antriebstechnik GmbH,31.8,90.75,D,01,MPEU,3,2021-12-03
,,4300763,BXW-02-10 6 Nabe,20381,3,1201,06.07.2021,0.72,1.88,30482,K?hlig Antriebstechnik GmbH,2.16,5.64,D,01,MPEU,3,2021-12-03
,,4300763,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0,7.58,30482,K?hlig Antriebstechnik GmbH,0,7.58,D,01,MPEU,3,2021-12-03
,,4300764,BXR-14-10-038-24V-22DIN A-88,20170,12,1401,06.07.2021,63.4,170.91,30690,CMC Marine S.r.L,760.8,2050.92,D,07,MPEU,3,2021-12-03
,,4300764,BXR-16-10-055-24V-32DIN,20101,12,1401,06.07.2021,72.6,230.13,30690,CMC Marine S.r.L,871.2,2761.56,D,07,MPEU,3,2021-12-03
,,4300764,BXR-10-10-016-24V-24DIN,20101,20,1401,06.07.2021,38.7,104.95,30690,CMC Marine S.r.L,774,2099,D,07,MPEU,3,2021-12-03
,,4300764,BXR-14-10-038-24V-22DIN A-88,20170,12,1401,06.07.2021,63.4,170.91,30690,CMC Marine S.r.L,760.8,2050.92,D,07,MPEU,3,2021-12-03
,,4300764,BXR-16-10-055-24V-32DIN,20101,10,1401,06.07.2021,72.6,230.13,30690,CMC Marine S.r.L,726,2301.3,D,07,MPEU,3,2021-12-03
,,4300764,BXR-16-10-055-24V-32DIN,20101,10,1401,06.07.2021,72.6,230.13,30690,CMC Marine S.r.L,726,2301.3,D,07,MPEU,3,2021-12-03
,,4300764,BXR-16-10-055-24V-32DIN,20101,20,1401,06.07.2021,72.6,230.13,30690,CMC Marine S.r.L,1452,4602.6,D,07,MPEU,3,2021-12-03
,,4300764,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0,347.1,30690,CMC Marine S.r.L,0,347.1,D,07,MPEU,3,2021-12-03
,,4300765,SFC-090SA2-30BJ-30BJ,10110,1,2301,06.07.2021,45.7,178.5,30738,Rubix GmbH,45.7,178.5,D,80,MPEU,3,2021-12-03
,,4300765,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0,7.59,30738,Rubix GmbH,0,7.59,D,80,MPEU,3,2021-12-03
,,4300766,BXW-05-C06 Staubschutz,20350,1,1201,06.07.2021,3,8.4,30805,Innovatek OS GmbH,3,8.4,D,90,MPEU,3,2021-12-03
,,4300766,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0,7.58,30805,Innovatek OS GmbH,0,7.58,D,90,MPEU,3,2021-12-03
,,4300767,AL-070,10850,15,2201,06.07.2021,2,19.99,30993,K?rtgen Sondermaschinenbau GmbH,30,299.85,D,18,MPEU,3,2021-12-03
,,4300767,AL Spider L-070,10820,25,2201,06.07.2021,0.3,6.6,30993,K?rtgen Sondermaschinenbau GmbH,7.5,165,D,18,MPEU,3,2021-12-03
,,4300767,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0,7.59,30993,K?rtgen Sondermaschinenbau GmbH,0,7.59,D,18,MPEU,3,2021-12-03
,,4300768,BXW-03-10R-24V,20380,24,1201,06.07.2021,12.57,37.84,31004,AS Automation GmbH,301.68,908.16,D,90,MPEU,3,2021-12-03
,,4300768,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0,9.23,31004,AS Automation GmbH,0,9.23,D,90,MPEU,3,2021-12-03
,,4300769,AL-075 20H-20H,10801,1,2201,06.07.2021,13.1,60,31005,INFA Lentjes GmbH & Co. KG,13.1,60,D,09,MPEU,3,2021-12-03
,,4300769,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0,7.59,31005,INFA Lentjes GmbH & Co. KG,0,7.59,D,09,MPEU,3,2021-12-03
,,4300770,ASK 020 BB 6H7/6H7 AL,11301,20,9909,06.07.2021,8.66,23.04,31024,Xella Aircrete Systems GmbH,173.2,460.8,D,90,MPEU,3,2021-12-03
,,4300770,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0,7.58,31024,Xella Aircrete Systems GmbH,0,7.58,D,90,MPEU,3,2021-12-03
,,4300771,STK-14-GS-ST,11501,80,9909,08.07.2021,8.64,14.05,21839,Josef Strohmeier GmbH,691.2,1124,A,80,MPEU,3,2021-12-03
,,4300771,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0,32,21839,Josef Strohmeier GmbH,0,32,A,80,MPEU,3,2021-12-03
,,4300771,STK-14-GS-ST,11501,70,9909,08.07.2021,8.64,14.05,21839,Josef Strohmeier GmbH,604.8,983.5,A,80,MPEU,3,2021-12-03
,,4300771,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0,35.51,21839,Josef Strohmeier GmbH,0,35.51,A,80,MPEU,3,2021-12-03
,,4300772,SFS-08S 20M-16C,10201,1,2302,08.07.2021,29.4,67.8,30209,Apex Dynamics Polska Sp. z o.o.,29.4,67.8,A,80,MPEU,3,2021-12-03
,,4300772,125-06-12LG,40402,2,1302,08.07.2021,123.3,242.85,30209,Apex Dynamics Polska Sp. z o.o.,246.6,485.7,A,80,MPEU,3,2021-12-03
,,4300773,SFC-035SA2-10B-12B,10101,4,2301,08.07.2021,10.32,20.4,30210,Bianchi Industrial SpA,41.28,81.6,A,80,MPEU,3,2021-12-03
,,4300773,SFC-035DA2-10B-14B,10101,5,2301,08.07.2021,14.02,26.1,30210,Bianchi Industrial SpA,70.1,130.5,A,80,MPEU,3,2021-12-03
,,4300773,SFC-060DA2-24B-24B,10101,10,2301,08.07.2021,22.96,51.51,30210,Bianchi Industrial SpA,229.6,515.1,A,80,MPEU,3,2021-12-03
,,4300773,SFC-090SA2-35B-40B,10101,1,2301,08.07.2021,41.1,88.8,30210,Bianchi Industrial SpA,41.1,88.8,A,80,MPEU,3,2021-12-03
,,4300773,SFS-05S,10250,20,2302,08.07.2021,11.6,23.28,30210,Bianchi Industrial SpA,232,465.6,A,80,MPEU,3,2021-12-03
,,4300773,112-03-11 24V 6DIN,70201,110,1101,08.07.2021,11.3,15.99,30210,Bianchi Industrial SpA,1243,1758.9,A,80,MPEU,3,2021-12-03
,,4300773,SFS-05S,10250,20,2302,08.07.2021,11.6,23.28,30210,Bianchi Industrial SpA,232,465.6,A,80,MPEU,3,2021-12-03
,,4300774,BXH-10-10G-24V-19DIN,20501,75,1401,08.07.2021,37.4,65.16,30211,Feyc Rodamientos S.A,2805,4887,A,80,MPEU,3,2021-12-03
,,4300774,SFC-080DA2-24B-28B,10101,38,2301,08.07.2021,43.09,70.23,30211,Feyc Rodamientos S.A,1637.42,2668.74,A,80,MPEU,3,2021-12-03
,,4300775,ALS-095-R,10750,2,2202,08.07.2021,33.2,63.5,30214,Coroll s.r.o.,66.4,127,A,80,MPEU,3,2021-12-03
,,4300775,ALS-105-B,10750,2,2202,08.07.2021,40.8,82.64,30214,Coroll s.r.o.,81.6,165.28,A,80,MPEU,3,2021-12-03
,,4300775,SFH-190S,10550,1,2302,08.07.2021,87.9,271.13,30214,Coroll s.r.o.,87.9,271.13,A,80,MPEU,3,2021-12-03
,,4300775,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0,51.52,30214,Coroll s.r.o.,0,51.52,A,80,MPEU,3,2021-12-03
,,4300776,BXR-035-10LE-A-43,20270,7,1201,08.07.2021,50,102.8,30249,SENSODRIVE GmbH,350,719.6,D,90,MPEU,3,2021-12-03
,,4300776,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0,7.59,30249,SENSODRIVE GmbH,0,7.59,D,90,MPEU,3,2021-12-03
,,4300777,TT-2X-03-T8 Innen / Aussenk?rper,90913,15,3105,08.07.2021,84.62,84.62,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,1269.3,1269.3,D,80,MPEU,3,2021-12-03
,,4300777,TT-1X-01-T16 Innen / Aussenk?rper,90913,20,3105,08.07.2021,51.29,51.29,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,1025.8,1025.8,D,80,MPEU,3,2021-12-03
,,4300777,SFC-050DA2-M-15B-24B,90913,10,2301,08.07.2021,31.92,31.92,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,319.2,319.2,D,80,MPEU,3,2021-12-03
,,4300777,SFC-035DA2-M-12B-15B,90913,100,2301,08.07.2021,17.96,17.96,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,1796,1796,D,80,MPEU,3,2021-12-03
,,4300777,SFC-010SA2-M-4B-6.35B,90913,20,2301,08.07.2021,11.66,11.66,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,233.2,233.2,D,80,MPEU,3,2021-12-03
,,4300777,SFC-040DA2-M-14B-19B,90913,15,2301,08.07.2021,20.69,20.69,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,310.35,310.35,D,80,MPEU,3,2021-12-03
,,4300777,SFC-050DA2-M-16B-17B,90913,30,2301,08.07.2021,31.92,31.92,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,957.6,957.6,D,80,MPEU,3,2021-12-03
,,4300777,SFC-050DA2-M-15B-16B,90913,10,2301,08.07.2021,31.92,31.92,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,319.2,319.2,D,80,MPEU,3,2021-12-03
,,4300777,AL-100 T2 Nabe,90913,100,2201,08.07.2021,6.55,6.55,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,655,655,D,80,MPEU,3,2021-12-03
,,4300777,SFC-010DA2-M-5B-5B,90913,400,2301,08.07.2021,15.12,12,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,6048,4800,D,80,MPEU,3,2021-12-03
,,4300777,Transferkosten / Versandkosten,99976,1,9999,08.07.2021,0,1034.25,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,0,1034.25,D,80,MPEU,3,2021-12-03
,,4300778,BXR-02-10LE-24V-A-13,20270,36,1201,08.07.2021,40,89.53,30980,Physik Instrumente (PI) GmbH & Co. KG,1440,3223.08,D,99,MPEU,3,2021-12-03
,,4300778,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0,7.85,30980,Physik Instrumente (PI) GmbH & Co. KG,0,7.85,D,99,MPEU,3,2021-12-03
,,4300779,ASK 040 BB 14H7/17H7 AL,11301,1,9909,08.07.2021,20.67,33,21026,ABI b.v.,20.67,33,A,80,MPEU,3,2021-12-03
,,4300779,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0,13.52,21026,ABI b.v.,0,13.52,A,80,MPEU,3,2021-12-03
,,4300780,ASK 025 BB 12H7/12H7 VA,11303,4,9909,08.07.2021,10.39,29,21033,M?hlbauer GmbH & Co. KG,41.56,116,D,11,MPEU,3,2021-12-03
,,4300780,ASK 020 BB 6H7/6H7 VA,11303,3,9909,08.07.2021,23.84,27,21033,M?hlbauer GmbH & Co. KG,71.52,81,D,11,MPEU,3,2021-12-03
,,4300781,ASK 030 BB 10H7/12H7 AL,11301,4,9909,08.07.2021,10,37,21090,Hochland Natec GmbH,40,148,D,18,MPEU,3,2021-12-03
,,4300781,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0,7.58,21090,Hochland Natec GmbH,0,7.58,D,18,MPEU,3,2021-12-03
,,4300782,SFC-010DA2-8B-8B,10101,1,2301,08.07.2021,12.89,30.66,21936,Misumi Europa GmbH,12.89,30.66,D,80,MPEU,3,2021-12-03
,,4300783,BXW-04-10L-24V,20380,50,1201,08.07.2021,12.57,22.2,30213,MTA GmbH,628.5,1110,D,01,MPEU,3,2021-12-03
,,4300783,BXW-04-10 10 Nabe mit Passfedernut,20381,70,1201,08.07.2021,0.9,2.3,30213,MTA GmbH,63,161,D,01,MPEU,3,2021-12-03
,,4300783,BXW-04-10L-24V,20380,20,1201,08.07.2021,12.57,22.2,30213,MTA GmbH,251.4,444,D,01,MPEU,3,2021-12-03
,,4300783,Versandkosten,99999,1,9999,08.07.2021,0,47.67,30213,MTA GmbH,0,47.67,D,01,MPEU,3,2021-12-03
,,4300784,ASK 018 BB 6H7/6H7 AL,11301,5,9909,08.07.2021,6,15.98,30738,Rubix GmbH,30,79.9,D,80,MPEU,3,2021-12-03
,,4300784,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0,7.58,30738,Rubix GmbH,0,7.58,D,80,MPEU,3,2021-12-03
,,4300785,ASK S 070 BB 30H7/30H7 VA,11370,10,9909,08.07.2021,65.5,139.38,30927,Heilna Trade GmbH,655,1393.8,D,80,MPEU,3,2021-12-03
,,4300785,ASK S 070 BB 30H7/30H7 VA,11370,16,9909,08.07.2021,65.5,139.38,30927,Heilna Trade GmbH,1048,2230.08,D,80,MPEU,3,2021-12-03
,,4300785,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0,36.96,30927,Heilna Trade GmbH,0,36.96,D,80,MPEU,3,2021-12-03
,,4300786,AL Spider L-090/095,10820,1,2201,08.07.2021,0.4,17.4,31027,Kirchhoff GmbH & Co. KG,0.4,17.4,D,99,MPEU,3,2021-12-03
,,4300786,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0,7.58,31027,Kirchhoff GmbH & Co. KG,0,7.58,D,99,MPEU,3,2021-12-03
,,4300787,ASK 050 BB 10H7/14H7 AL,11301,1,9909,09.07.2021,27.71,51,21054,RRG Industrietechnik GmbH,27.71,51,A,80,MPEU,3,2021-12-03
,,4300787,ASK 030 BB 12H7/14H7 ST,11302,1,9909,09.07.2021,23.58,30,21054,RRG Industrietechnik GmbH,23.58,30,A,80,MPEU,3,2021-12-03
,,4300787,ASK 060 BB 20H7/20H7 AL,11301,2,9909,09.07.2021,37.74,76,21054,RRG Industrietechnik GmbH,75.48,152,A,80,MPEU,3,2021-12-03
,,4300787,Versandkosten inkl. Verpackung,99999,1,9999,09.07.2021,0,7.59,21054,RRG Industrietechnik GmbH,0,7.59,A,80,MPEU,3,2021-12-03
