,,4300747,Rotor 546-15-34 LS 25mm,90903,20,1501,01.07.2021,67.90,67.90,30325,Miki Pulley Co. Ltd.,1358.00,1358.00,D,98,MPEU,3,2021-12-22
,,4300747,Rotor 546-13-34 RS 15mm,90903,4,1501,01.07.2021,72.60,72.60,30325,Miki Pulley Co. Ltd.,290.40,290.40,D,98,MPEU,3,2021-12-22
,,4300747,Rotor 546-13-34 LS 15mm,90903,2,1501,01.07.2021,55.60,55.60,30325,Miki Pulley Co. Ltd.,111.20,111.20,D,98,MPEU,3,2021-12-22
,,4300747,Rotor 546-15-34 NS 20mm,90903,15,1501,01.07.2021,67.40,67.40,30325,Miki Pulley Co. Ltd.,1011.00,1011.00,D,98,MPEU,3,2021-12-22
,,4300747,Rotor 546-15-34 LS 20mm,90903,6,1501,01.07.2021,67.90,67.90,30325,Miki Pulley Co. Ltd.,407.40,407.40,D,98,MPEU,3,2021-12-22
,,4300747,Rotor 546-21-34 RF 25mm,90903,1,1501,01.07.2021,73.70,73.70,30325,Miki Pulley Co. Ltd.,73.70,73.70,D,98,MPEU,3,2021-12-22
,,4300747,Rotor 546-31-34 NF 60mm,90903,6,1501,01.07.2021,286.10,286.10,30325,Miki Pulley Co. Ltd.,1716.60,1716.60,D,98,MPEU,3,2021-12-22
,,4300747,Stator 546-12-34 24V,90903,40,1501,01.07.2021,44.50,44.50,30325,Miki Pulley Co. Ltd.,1780.00,1780.00,D,98,MPEU,3,2021-12-22
,,4300747,Ankerteil Type4 546-13-34 RS - SAW R SING,90903,4,1501,01.07.2021,115.50,115.50,30325,Miki Pulley Co. Ltd.,462.00,462.00,D,98,MPEU,3,2021-12-22
,,4300747,Ankerteil Type6 546-32-36 NS - STAN SING,90903,2,1501,01.07.2021,541.20,541.20,30325,Miki Pulley Co. Ltd.,1082.40,1082.40,D,98,MPEU,3,2021-12-22
,,4300747,Rotor 546-12-34 NF 12mm - STAN FULL WFN,90903,8,1501,01.07.2021,41.40,41.40,30325,Miki Pulley Co. Ltd.,331.20,331.20,D,98,MPEU,3,2021-12-22
,,4300747,Ankerteil Type4 546-12-34 NF - STAN FULL WFN,90903,13,1501,01.07.2021,65.00,65.00,30325,Miki Pulley Co. Ltd.,845.00,845.00,D,98,MPEU,3,2021-12-22
,,4300747,Ankerteil Type4 546-15-34 LS - SAW L SING,90903,27,1501,01.07.2021,94.70,94.70,30325,Miki Pulley Co. Ltd.,2556.90,2556.90,D,98,MPEU,3,2021-12-22
,,4300747,Ankerteil Type4 546-13-34 LS - SAW L SING,90903,4,1501,01.07.2021,93.00,93.00,30325,Miki Pulley Co. Ltd.,372.00,372.00,D,98,MPEU,3,2021-12-22
,,4300747,Ankerteil Type4 546-15-34 NS - STAN SING,90903,12,1501,01.07.2021,83.90,83.90,30325,Miki Pulley Co. Ltd.,1006.80,1006.80,D,98,MPEU,3,2021-12-22
,,4300747,Bearbeitungsgeb?hr,99998,1,9999,01.07.2021,0.00,549.76,30325,Miki Pulley Co. Ltd.,0.00,549.76,D,98,MPEU,3,2021-12-22
,,4300748,ASK 025 BB 8H7/10H7 AL,11301,8,9909,01.07.2021,7.38,21.93,21061,Ludwig Meister GmbH & Co. KG,59.04,175.44,D,80,MPEU,3,2021-12-22
,,4300748,ASK 025 BB 8H7/10H7 AL,11301,8,9909,01.07.2021,7.38,21.93,21061,Ludwig Meister GmbH & Co. KG,59.04,175.44,D,80,MPEU,3,2021-12-22
,,4300748,Versandkosten inkl. Verpackung,99999,1,9999,01.07.2021,0.00,7.57,21061,Ludwig Meister GmbH & Co. KG,0.00,7.57,D,80,MPEU,3,2021-12-22
,,4300749,ASK 025 BB 8H7/10H7 AL,11301,2,9909,01.07.2021,7.38,21.93,21061,Ludwig Meister GmbH & Co. KG,14.76,43.86,D,80,MPEU,3,2021-12-22
,,4300749,Versandkosten inkl. Verpackung,99999,1,9999,01.07.2021,0.00,7.57,21061,Ludwig Meister GmbH & Co. KG,0.00,7.57,D,80,MPEU,3,2021-12-22
,,4300750,ASK 022 BB 8H7/8H7 AL,11301,4,9909,01.07.2021,19.74,29.00,21142,ZwickRoell GmbH & Co. KG,78.96,116.00,D,15,MPEU,3,2021-12-22
,,4300750,Versandkosten inkl. Verpackung,99999,1,9999,01.07.2021,0.00,7.57,21142,ZwickRoell GmbH & Co. KG,0.00,7.57,D,15,MPEU,3,2021-12-22
,,4300751,CPS 8.1 d1=5 d2=6,90001,800,9909,01.07.2021,29.10,20.67,30477,Roth GmbH + Co. KG,23280.00,16536.00,D,90,MPEU,3,2021-12-22
,,4300751,CPS 8.1 d1=5 d2=6,90001,1,9909,01.07.2021,29.10,0.00,30477,Roth GmbH + Co. KG,29.10,0.00,D,90,MPEU,3,2021-12-22
,,4300752,SFC-060DA2-18B-24B,10101,1,2301,02.07.2021,22.96,53.10,30436,ABSSAC Limited,22.96,53.10,A,80,MPEU,3,2021-12-22
,,4300753,ASK 050 BB 24H7/25H7 AL,11301,3,9909,02.07.2021,27.71,51.00,30209,Apex Dynamics Polska Sp. z o.o.,83.13,153.00,A,80,MPEU,3,2021-12-22
,,4300753,AL-050,10850,20,2201,02.07.2021,1.60,8.50,30209,Apex Dynamics Polska Sp. z o.o.,32.00,170.00,A,80,MPEU,3,2021-12-22
,,4300754,MM-25K,90904,1,2502,02.07.2021,49.72,49.72,30325,Miki Pulley Co. Ltd.,49.72,49.72,D,98,MPEU,3,2021-12-22
,,4300754,MM-25K Niro,90904,30,2502,02.07.2021,84.44,84.54,30325,Miki Pulley Co. Ltd.,2533.20,2536.11,D,98,MPEU,3,2021-12-22
,,4300754,MM-25K Niro,90904,5,2502,02.07.2021,84.44,84.54,30325,Miki Pulley Co. Ltd.,422.20,422.69,D,98,MPEU,3,2021-12-22
,,4300754,MM-6K,90904,500,2502,02.07.2021,9.91,8.72,30325,Miki Pulley Co. Ltd.,4955.00,4361.11,D,98,MPEU,3,2021-12-22
,,4300754,Bearbeitungsgeb?hr,99998,1,9999,02.07.2021,0.00,120.34,30325,Miki Pulley Co. Ltd.,0.00,120.34,D,98,MPEU,3,2021-12-22
,,4300754,Verpackungskosten,99991,1,9999,02.07.2021,0.00,29.63,30325,Miki Pulley Co. Ltd.,0.00,29.63,D,98,MPEU,3,2021-12-22
,,4300755,MM-6K,90904,500,2502,02.07.2021,9.91,8.72,30325,Miki Pulley Co. Ltd.,4955.00,4361.11,D,98,MPEU,3,2021-12-22
,,4300755,MM-8K Niro,90904,120,2502,02.07.2021,23.80,21.25,30325,Miki Pulley Co. Ltd.,2856.00,2550.00,D,98,MPEU,3,2021-12-22
,,4300755,Bearbeitungsgeb?hr,99998,1,9999,02.07.2021,0.00,277.19,30325,Miki Pulley Co. Ltd.,0.00,277.19,D,98,MPEU,3,2021-12-22
,,4300755,Verpackungskosten,99991,1,9999,02.07.2021,0.00,8.33,30325,Miki Pulley Co. Ltd.,0.00,8.33,D,98,MPEU,3,2021-12-22
,,4300756,ASK 060 BBH 16H7/16H7 AL,11301,30,9909,05.07.2021,38.40,89.30,21005,Kugelfink GmbH,1152.00,2679.00,A,80,MPEU,3,2021-12-22
,,4300756,ASK 060 BBH 16H7/16H7 AL,11301,20,9909,05.07.2021,38.40,89.30,21005,Kugelfink GmbH,768.00,1786.00,A,80,MPEU,3,2021-12-22
,,4300756,Versandkosten inkl. Verpackung,99999,1,9999,05.07.2021,0.00,75.04,21005,Kugelfink GmbH,0.00,75.04,A,80,MPEU,3,2021-12-22
,,4300757,ASK S 070 BB 30H7/30H7 VA,11370,10,9909,05.07.2021,65.50,139.38,21041,RB Solutions GmbH & Co. KG,655.00,1393.80,D,80,MPEU,3,2021-12-22
,,4300757,Versandkosten inkl. Verpackung,99999,1,9999,05.07.2021,0.00,14.35,21041,RB Solutions GmbH & Co. KG,0.00,14.35,D,80,MPEU,3,2021-12-22
,,4300758,ALS-030-R-14B-14B,10702,2,2202,05.07.2021,9.81,21.65,21936,Misumi Europa GmbH,19.62,43.30,D,80,MPEU,3,2021-12-22
,,4300758,ALS-030-R-14B-14B,10702,1,2202,05.07.2021,9.81,21.65,21936,Misumi Europa GmbH,9.81,21.65,D,80,MPEU,3,2021-12-22
,,4300759,ALS-040-B-15B-15B,10702,1,2202,06.07.2021,21.62,21.50,30436,ABSSAC Limited,21.62,21.50,A,80,MPEU,3,2021-12-22
,,4300759,AL-035 8-8,10801,2,2201,06.07.2021,7.80,26.30,30436,ABSSAC Limited,15.60,52.60,A,80,MPEU,3,2021-12-22
,,4300760,SFC-030DA2-6B-16B,10101,10,2301,06.07.2021,18.42,21.44,30206,Ammertech B.V.,184.20,214.40,A,80,MPEU,3,2021-12-22
,,4300760,SFC-030DA2-6B-16B,10101,14,2301,06.07.2021,18.42,21.44,30206,Ammertech B.V.,257.88,300.16,A,80,MPEU,3,2021-12-22
,,4300760,ALS-040-R-14BJ-19BJ,10771,6,2202,06.07.2021,15.61,33.50,30206,Ammertech B.V.,93.66,201.00,A,80,MPEU,3,2021-12-22
,,4300760,SFC-040SA2-13B-22B T096,10170,22,2301,06.07.2021,19.13,34.60,30206,Ammertech B.V.,420.86,761.20,A,80,MPEU,3,2021-12-22
,,4300760,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0.00,13.51,30206,Ammertech B.V.,0.00,13.51,A,80,MPEU,3,2021-12-22
,,4300761,SFM-90SS-T004N,10470,5,2302,06.07.2021,65.50,198.55,30387,Yamazaki Mazak Europe N.V.,327.50,992.75,D,10,MPEU,3,2021-12-22
,,4300762,STK-50-GT-ST,11501,2,9909,06.07.2021,48.32,82.62,30463,StS Coupling GmbH,96.64,165.24,A,16,MPEU,3,2021-12-22
,,4300763,BXW-02-10L-12V,20380,3,1201,06.07.2021,10.60,30.25,30482,K?hlig Antriebstechnik GmbH,31.80,90.75,D,01,MPEU,3,2021-12-22
,,4300763,BXW-02-10 6 Nabe,20381,3,1201,06.07.2021,0.72,1.88,30482,K?hlig Antriebstechnik GmbH,2.16,5.64,D,01,MPEU,3,2021-12-22
,,4300763,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0.00,7.58,30482,K?hlig Antriebstechnik GmbH,0.00,7.58,D,01,MPEU,3,2021-12-22
,,4300764,BXR-14-10-038-24V-22DIN A-88,20170,12,1401,06.07.2021,63.40,170.91,30690,CMC Marine S.r.L,760.80,2050.92,D,07,MPEU,3,2021-12-22
,,4300764,BXR-16-10-055-24V-32DIN,20101,12,1401,06.07.2021,72.60,230.13,30690,CMC Marine S.r.L,871.20,2761.56,D,07,MPEU,3,2021-12-22
,,4300764,BXR-10-10-016-24V-24DIN,20101,20,1401,06.07.2021,38.70,104.95,30690,CMC Marine S.r.L,774.00,2099.00,D,07,MPEU,3,2021-12-22
,,4300764,BXR-14-10-038-24V-22DIN A-88,20170,12,1401,06.07.2021,63.40,170.91,30690,CMC Marine S.r.L,760.80,2050.92,D,07,MPEU,3,2021-12-22
,,4300764,BXR-16-10-055-24V-32DIN,20101,10,1401,06.07.2021,72.60,230.13,30690,CMC Marine S.r.L,726.00,2301.30,D,07,MPEU,3,2021-12-22
,,4300764,BXR-16-10-055-24V-32DIN,20101,10,1401,06.07.2021,72.60,230.13,30690,CMC Marine S.r.L,726.00,2301.30,D,07,MPEU,3,2021-12-22
,,4300764,BXR-16-10-055-24V-32DIN,20101,20,1401,06.07.2021,72.60,230.13,30690,CMC Marine S.r.L,1452.00,4602.60,D,07,MPEU,3,2021-12-22
,,4300764,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0.00,347.10,30690,CMC Marine S.r.L,0.00,347.10,D,07,MPEU,3,2021-12-22
,,4300765,SFC-090SA2-30BJ-30BJ,10110,1,2301,06.07.2021,45.70,178.50,30738,Rubix GmbH,45.70,178.50,D,80,MPEU,3,2021-12-22
,,4300765,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0.00,7.59,30738,Rubix GmbH,0.00,7.59,D,80,MPEU,3,2021-12-22
,,4300766,BXW-05-C06 Staubschutz,20350,1,1201,06.07.2021,3.00,8.40,30805,Innovatek OS GmbH,3.00,8.40,D,90,MPEU,3,2021-12-22
,,4300766,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0.00,7.58,30805,Innovatek OS GmbH,0.00,7.58,D,90,MPEU,3,2021-12-22
,,4300767,AL-070,10850,15,2201,06.07.2021,2.00,19.99,30993,K?rtgen Sondermaschinenbau GmbH,30.00,299.85,D,18,MPEU,3,2021-12-22
,,4300767,AL Spider L-070,10820,25,2201,06.07.2021,0.30,6.60,30993,K?rtgen Sondermaschinenbau GmbH,7.50,165.00,D,18,MPEU,3,2021-12-22
,,4300767,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0.00,7.59,30993,K?rtgen Sondermaschinenbau GmbH,0.00,7.59,D,18,MPEU,3,2021-12-22
,,4300768,BXW-03-10R-24V,20380,24,1201,06.07.2021,12.57,37.84,31004,AS Automation GmbH,301.68,908.16,D,90,MPEU,3,2021-12-22
,,4300768,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0.00,9.23,31004,AS Automation GmbH,0.00,9.23,D,90,MPEU,3,2021-12-22
,,4300769,AL-075 20H-20H,10801,1,2201,06.07.2021,13.10,60.00,31005,INFA Lentjes GmbH & Co. KG,13.10,60.00,D,09,MPEU,3,2021-12-22
,,4300769,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0.00,7.59,31005,INFA Lentjes GmbH & Co. KG,0.00,7.59,D,09,MPEU,3,2021-12-22
,,4300770,ASK 020 BB 6H7/6H7 AL,11301,20,9909,06.07.2021,8.66,23.04,31024,Xella Aircrete Systems GmbH,173.20,460.80,D,90,MPEU,3,2021-12-22
,,4300770,Versandkosten inkl. Verpackung,99999,1,9999,06.07.2021,0.00,7.58,31024,Xella Aircrete Systems GmbH,0.00,7.58,D,90,MPEU,3,2021-12-22
,,4300771,STK-14-GS-ST,11501,80,9909,08.07.2021,8.64,14.05,21839,Josef Strohmeier GmbH,691.20,1124.00,A,80,MPEU,3,2021-12-22
,,4300771,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0.00,32.00,21839,Josef Strohmeier GmbH,0.00,32.00,A,80,MPEU,3,2021-12-22
,,4300771,STK-14-GS-ST,11501,70,9909,08.07.2021,8.64,14.05,21839,Josef Strohmeier GmbH,604.80,983.50,A,80,MPEU,3,2021-12-22
,,4300771,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0.00,35.51,21839,Josef Strohmeier GmbH,0.00,35.51,A,80,MPEU,3,2021-12-22
,,4300772,SFS-08S 20M-16C,10201,1,2302,08.07.2021,29.40,67.80,30209,Apex Dynamics Polska Sp. z o.o.,29.40,67.80,A,80,MPEU,3,2021-12-22
,,4300772,125-06-12LG,40402,2,1302,08.07.2021,123.30,242.85,30209,Apex Dynamics Polska Sp. z o.o.,246.60,485.70,A,80,MPEU,3,2021-12-22
,,4300773,SFC-035SA2-10B-12B,10101,4,2301,08.07.2021,10.32,20.40,30210,Bianchi Industrial SpA,41.28,81.60,A,80,MPEU,3,2021-12-22
,,4300773,SFC-035DA2-10B-14B,10101,5,2301,08.07.2021,14.02,26.10,30210,Bianchi Industrial SpA,70.10,130.50,A,80,MPEU,3,2021-12-22
,,4300773,SFC-060DA2-24B-24B,10101,10,2301,08.07.2021,22.96,51.51,30210,Bianchi Industrial SpA,229.60,515.10,A,80,MPEU,3,2021-12-22
,,4300773,SFC-090SA2-35B-40B,10101,1,2301,08.07.2021,41.10,88.80,30210,Bianchi Industrial SpA,41.10,88.80,A,80,MPEU,3,2021-12-22
,,4300773,SFS-05S,10250,20,2302,08.07.2021,11.60,23.28,30210,Bianchi Industrial SpA,232.00,465.60,A,80,MPEU,3,2021-12-22
,,4300773,112-03-11 24V 6DIN,70201,110,1101,08.07.2021,11.30,15.99,30210,Bianchi Industrial SpA,1243.00,1758.90,A,80,MPEU,3,2021-12-22
,,4300773,SFS-05S,10250,20,2302,08.07.2021,11.60,23.28,30210,Bianchi Industrial SpA,232.00,465.60,A,80,MPEU,3,2021-12-22
,,4300774,BXH-10-10G-24V-19DIN,20501,75,1401,08.07.2021,37.40,65.16,30211,Feyc Rodamientos S.A,2805.00,4887.00,A,80,MPEU,3,2021-12-22
,,4300774,SFC-080DA2-24B-28B,10101,38,2301,08.07.2021,43.09,70.23,30211,Feyc Rodamientos S.A,1637.42,2668.74,A,80,MPEU,3,2021-12-22
,,4300775,ALS-095-R,10750,2,2202,08.07.2021,33.20,63.50,30214,Coroll s.r.o.,66.40,127.00,A,80,MPEU,3,2021-12-22
,,4300775,ALS-105-B,10750,2,2202,08.07.2021,40.80,82.64,30214,Coroll s.r.o.,81.60,165.28,A,80,MPEU,3,2021-12-22
,,4300775,SFH-190S,10550,1,2302,08.07.2021,87.90,271.13,30214,Coroll s.r.o.,87.90,271.13,A,80,MPEU,3,2021-12-22
,,4300775,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0.00,51.52,30214,Coroll s.r.o.,0.00,51.52,A,80,MPEU,3,2021-12-22
,,4300776,BXR-035-10LE-A-43,20270,7,1201,08.07.2021,50.00,102.80,30249,SENSODRIVE GmbH,350.00,719.60,D,90,MPEU,3,2021-12-22
,,4300776,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0.00,7.59,30249,SENSODRIVE GmbH,0.00,7.59,D,90,MPEU,3,2021-12-22
,,4300777,TT-2X-03-T8 Innen / Aussenk?rper,90913,15,3105,08.07.2021,84.62,84.62,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,1269.30,1269.30,D,80,MPEU,3,2021-12-22
,,4300777,TT-1X-01-T16 Innen / Aussenk?rper,90913,20,3105,08.07.2021,51.29,51.29,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,1025.80,1025.80,D,80,MPEU,3,2021-12-22
,,4300777,SFC-050DA2-M-15B-24B,90913,10,2301,08.07.2021,31.92,31.92,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,319.20,319.20,D,80,MPEU,3,2021-12-22
,,4300777,SFC-035DA2-M-12B-15B,90913,100,2301,08.07.2021,17.96,17.96,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,1796.00,1796.00,D,80,MPEU,3,2021-12-22
,,4300777,SFC-010SA2-M-4B-6.35B,90913,20,2301,08.07.2021,11.66,11.66,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,233.20,233.20,D,80,MPEU,3,2021-12-22
,,4300777,SFC-040DA2-M-14B-19B,90913,15,2301,08.07.2021,20.69,20.69,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,310.35,310.35,D,80,MPEU,3,2021-12-22
,,4300777,SFC-050DA2-M-16B-17B,90913,30,2301,08.07.2021,31.92,31.92,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,957.60,957.60,D,80,MPEU,3,2021-12-22
,,4300777,SFC-050DA2-M-15B-16B,90913,10,2301,08.07.2021,31.92,31.92,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,319.20,319.20,D,80,MPEU,3,2021-12-22
,,4300777,AL-100 T2 Nabe,90913,100,2201,08.07.2021,6.55,6.55,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,655.00,655.00,D,80,MPEU,3,2021-12-22
,,4300777,SFC-010DA2-M-5B-5B,90913,400,2301,08.07.2021,15.12,12.00,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,6048.00,4800.00,D,80,MPEU,3,2021-12-22
,,4300777,Transferkosten / Versandkosten,99976,1,9999,08.07.2021,0.00,1034.25,30351,Maschinenfabrik M?nninghoff GmbH & Co. KG,0.00,1034.25,D,80,MPEU,3,2021-12-22
,,4300778,BXR-02-10LE-24V-A-13,20270,36,1201,08.07.2021,40.00,89.53,30980,Physik Instrumente (PI) GmbH & Co. KG,1440.00,3223.08,D,99,MPEU,3,2021-12-22
,,4300778,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0.00,7.85,30980,Physik Instrumente (PI) GmbH & Co. KG,0.00,7.85,D,99,MPEU,3,2021-12-22
,,4300779,ASK 040 BB 14H7/17H7 AL,11301,1,9909,08.07.2021,20.67,33.00,21026,ABI b.v.,20.67,33.00,A,80,MPEU,3,2021-12-22
,,4300779,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0.00,13.52,21026,ABI b.v.,0.00,13.52,A,80,MPEU,3,2021-12-22
,,4300780,ASK 025 BB 12H7/12H7 VA,11303,4,9909,08.07.2021,10.39,29.00,21033,M?hlbauer GmbH & Co. KG,41.56,116.00,D,11,MPEU,3,2021-12-22
,,4300780,ASK 020 BB 6H7/6H7 VA,11303,3,9909,08.07.2021,23.84,27.00,21033,M?hlbauer GmbH & Co. KG,71.52,81.00,D,11,MPEU,3,2021-12-22
,,4300781,ASK 030 BB 10H7/12H7 AL,11301,4,9909,08.07.2021,10.00,37.00,21090,Hochland Natec GmbH,40.00,148.00,D,18,MPEU,3,2021-12-22
,,4300781,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0.00,7.58,21090,Hochland Natec GmbH,0.00,7.58,D,18,MPEU,3,2021-12-22
,,4300782,SFC-010DA2-8B-8B,10101,1,2301,08.07.2021,12.89,30.66,21936,Misumi Europa GmbH,12.89,30.66,D,80,MPEU,3,2021-12-22
,,4300783,BXW-04-10L-24V,20380,50,1201,08.07.2021,12.57,22.20,30213,MTA GmbH,628.50,1110.00,D,01,MPEU,3,2021-12-22
,,4300783,BXW-04-10 10 Nabe mit Passfedernut,20381,70,1201,08.07.2021,0.90,2.30,30213,MTA GmbH,63.00,161.00,D,01,MPEU,3,2021-12-22
,,4300783,BXW-04-10L-24V,20380,20,1201,08.07.2021,12.57,22.20,30213,MTA GmbH,251.40,444.00,D,01,MPEU,3,2021-12-22
,,4300783,Versandkosten,99999,1,9999,08.07.2021,0.00,47.67,30213,MTA GmbH,0.00,47.67,D,01,MPEU,3,2021-12-22
,,4300784,ASK 018 BB 6H7/6H7 AL,11301,5,9909,08.07.2021,6.00,15.98,30738,Rubix GmbH,30.00,79.90,D,80,MPEU,3,2021-12-22
,,4300784,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0.00,7.58,30738,Rubix GmbH,0.00,7.58,D,80,MPEU,3,2021-12-22
,,4300785,ASK S 070 BB 30H7/30H7 VA,11370,10,9909,08.07.2021,65.50,139.38,30927,Heilna Trade GmbH,655.00,1393.80,D,80,MPEU,3,2021-12-22
,,4300785,ASK S 070 BB 30H7/30H7 VA,11370,16,9909,08.07.2021,65.50,139.38,30927,Heilna Trade GmbH,1048.00,2230.08,D,80,MPEU,3,2021-12-22
,,4300785,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0.00,36.96,30927,Heilna Trade GmbH,0.00,36.96,D,80,MPEU,3,2021-12-22
,,4300786,AL Spider L-090/095,10820,1,2201,08.07.2021,0.40,17.40,31027,Kirchhoff GmbH & Co. KG,0.40,17.40,D,99,MPEU,3,2021-12-22
,,4300786,Versandkosten inkl. Verpackung,99999,1,9999,08.07.2021,0.00,7.58,31027,Kirchhoff GmbH & Co. KG,0.00,7.58,D,99,MPEU,3,2021-12-22
