09.03.2022,25,2400224,BXR-10-10-016-24V-24DIN,20101,25,1401,01.02.2021,38.70,104.95,30690,CMC Marine S.r.L,967.50,2623.75,D,07,MPEU,2,2021-12-22
06.04.2022,25,2400224,BXR-10-10-016-24V-24DIN,20101,25,1401,01.02.2021,38.70,104.95,30690,CMC Marine S.r.L,967.50,2623.75,D,07,MPEU,2,2021-12-22
04.05.2022,25,2400224,BXR-10-10-016-24V-24DIN,20101,25,1401,01.02.2021,38.70,104.95,30690,CMC Marine S.r.L,967.50,2623.75,D,07,MPEU,2,2021-12-22
06.07.2022,25,2400224,BXR-10-10-016-24V-24DIN,20101,25,1401,01.02.2021,38.70,104.95,30690,CMC Marine S.r.L,967.50,2623.75,D,07,MPEU,2,2021-12-22
10.01.2022,14,2401168,ASK 030 BB 9.02H7/10.02H7 AL,11301,14,9909,29.06.2021,10.00,35.52,21051,KMWE MALAYSIA SDN.BHD.,140.00,497.28,D,11,MPEU,2,2021-12-22
27.10.2021,0,2401202,DMB-S-2-014/2013 S2,30202,50,9909,06.07.2021,37.40,165.17,30682,ABB Bulgaria EOOD,1870.00,8258.50,D,02,MPEU,2,2021-12-22
27.10.2021,0,2401202,DMB-S-2-014/2013 S2,30202,25,9909,06.07.2021,37.40,165.17,30682,ABB Bulgaria EOOD,935.00,4129.25,D,02,MPEU,2,2021-12-22
27.10.2021,0,2401202,DMB-S-2-014/2013 S2,30202,25,9909,06.07.2021,37.40,165.17,30682,ABB Bulgaria EOOD,935.00,4129.25,D,02,MPEU,2,2021-12-22
17.11.2021,0,2401202,DMB-S-2-014/2013 S2,30202,25,9909,06.07.2021,37.40,165.17,30682,ABB Bulgaria EOOD,935.00,4129.25,D,02,MPEU,2,2021-12-22
12.01.2022,25,2401202,DMB-S-2-014/2013 S2,30202,25,9909,06.07.2021,37.40,165.17,30682,ABB Bulgaria EOOD,935.00,4129.25,D,02,MPEU,2,2021-12-22
16.02.2022,25,2401202,DMB-S-2-014/2013 S2,30202,25,9909,06.07.2021,37.40,165.17,30682,ABB Bulgaria EOOD,935.00,4129.25,D,02,MPEU,2,2021-12-22
16.03.2022,25,2401202,DMB-S-2-014/2013 S2,30202,25,9909,06.07.2021,37.40,165.17,30682,ABB Bulgaria EOOD,935.00,4129.25,D,02,MPEU,2,2021-12-22
10.01.2022,12,2401229,STK-S-50-GT-VA,11570,12,9909,09.07.2021,150.61,243.28,21041,RB Solutions GmbH & Co. KG,1807.32,2919.36,D,80,MPEU,2,2021-12-22
12.08.2021,0,2401242,MM-14K,90904,500,2502,09.07.2021,18.61,16.38,30325,Miki Pulley Co. Ltd.,9305.00,8189.81,D,98,MPEU,2,2021-12-22
12.08.2021,0,2401242,DKWN-12-22,90904,20,2502,09.07.2021,13.43,13.43,30325,Miki Pulley Co. Ltd.,268.60,268.52,D,98,MPEU,2,2021-12-22
02.09.2021,0,2401242,MM-16K,90904,250,2502,09.07.2021,22.04,20.28,30325,Miki Pulley Co. Ltd.,5510.00,5069.44,D,98,MPEU,2,2021-12-22
12.08.2021,0,2401242,ZG-35x16x03,90904,250,2502,09.07.2021,4.91,4.44,30325,Miki Pulley Co. Ltd.,1227.50,1111.11,D,98,MPEU,2,2021-12-22
31.12.2021,0,2401242,DKWN-20-38,90904,100,2502,09.07.2021,20.28,20.28,30325,Miki Pulley Co. Ltd.,2028.00,2027.78,D,98,MPEU,2,2021-12-22
12.08.2021,0,2401242,MM-12K,90904,17,2502,09.07.2021,16.39,16.39,30325,Miki Pulley Co. Ltd.,278.63,278.61,D,98,MPEU,2,2021-12-22
26.08.2021,0,2401242,MM-12K,90904,93,2502,09.07.2021,16.39,16.39,30325,Miki Pulley Co. Ltd.,1524.27,1524.17,D,98,MPEU,2,2021-12-22
12.08.2021,0,2401242,MM-8K,90904,70,2502,09.07.2021,13.98,13.98,30325,Miki Pulley Co. Ltd.,978.60,978.70,D,98,MPEU,2,2021-12-22
31.12.2021,0,2401242,DKWN-30-55,90904,70,2502,09.07.2021,36.20,36.20,30325,Miki Pulley Co. Ltd.,2534.00,2534.26,D,98,MPEU,2,2021-12-22
02.09.2021,0,2401242,MM-28K,90904,80,2502,09.07.2021,53.06,53.06,30325,Miki Pulley Co. Ltd.,4244.80,4244.44,D,98,MPEU,2,2021-12-22
02.09.2021,0,2401242,MM-35K,90904,20,2502,09.07.2021,110.37,110.37,30325,Miki Pulley Co. Ltd.,2207.40,2207.41,D,98,MPEU,2,2021-12-22
12.08.2021,14,2401242,DKWN-32-55,90904,50,2502,09.07.2021,36.20,36.20,30325,Miki Pulley Co. Ltd.,1810.00,1810.19,D,98,MPEU,2,2021-12-22
02.09.2021,0,2401242,MM-30K,90904,30,2502,09.07.2021,71.67,71.67,30325,Miki Pulley Co. Ltd.,2150.10,2150.00,D,98,MPEU,2,2021-12-22
31.12.2021,0,2401242,MF-20K,90904,15,2502,09.07.2021,41.85,41.85,30325,Miki Pulley Co. Ltd.,627.75,627.78,D,98,MPEU,2,2021-12-22
02.09.2021,0,2401242,MF-25K,90904,10,2502,09.07.2021,59.26,59.26,30325,Miki Pulley Co. Ltd.,592.60,592.59,D,98,MPEU,2,2021-12-22
12.08.2021,29,2401242,DKWN-42-75,90904,80,2502,09.07.2021,49.07,49.07,30325,Miki Pulley Co. Ltd.,3925.60,3925.93,D,98,MPEU,2,2021-12-22
12.08.2021,0,2401242,LM-70x26x08,90904,20,2502,09.07.2021,15.09,15.09,30325,Miki Pulley Co. Ltd.,301.80,301.85,D,98,MPEU,2,2021-12-22
02.09.2021,0,2401242,MF-50K,90904,2,2502,09.07.2021,228.98,228.98,30325,Miki Pulley Co. Ltd.,457.96,457.96,D,98,MPEU,2,2021-12-22
31.12.2021,0,2401242,MM-8K Niro,90904,200,2502,09.07.2021,23.80,21.25,30325,Miki Pulley Co. Ltd.,4760.00,4250.00,D,98,MPEU,2,2021-12-22
26.08.2021,0,2401242,DKWN-40-65,90904,40,2502,09.07.2021,43.06,43.06,30325,Miki Pulley Co. Ltd.,1722.40,1722.22,D,98,MPEU,2,2021-12-22
02.09.2021,0,2401242,DKWN-09-20,90904,50,2502,09.07.2021,12.22,12.22,30325,Miki Pulley Co. Ltd.,611.00,611.11,D,98,MPEU,2,2021-12-22
26.08.2021,0,2401242,DKWN-28-50,90904,50,2502,09.07.2021,33.24,33.24,30325,Miki Pulley Co. Ltd.,1662.00,1662.04,D,98,MPEU,2,2021-12-22
31.12.2021,0,2401242,MF-20K,90904,50,2502,09.07.2021,41.85,41.85,30325,Miki Pulley Co. Ltd.,2092.50,2092.59,D,98,MPEU,2,2021-12-22
31.12.2021,0,2401246,DKWN-08-18,90904,350,2502,12.07.2021,11.67,11.44,30325,Miki Pulley Co. Ltd.,4084.50,4002.31,D,98,MPEU,2,2021-12-22
16.09.2021,397,2401246,MM-14K,90904,500,2502,12.07.2021,18.61,16.38,30325,Miki Pulley Co. Ltd.,9305.00,8189.81,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,DKWN-14-26,90904,200,2502,12.07.2021,15.19,14.88,30325,Miki Pulley Co. Ltd.,3038.00,2975.93,D,98,MPEU,2,2021-12-22
31.12.2021,0,2401246,MM-8K Niro,90904,150,2502,12.07.2021,23.80,21.25,30325,Miki Pulley Co. Ltd.,3570.00,3187.50,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,ZG-35x16x03,90904,250,2502,12.07.2021,4.91,4.44,30325,Miki Pulley Co. Ltd.,1227.50,1111.11,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,DKWN-20-38,90904,100,2502,12.07.2021,20.28,20.28,30325,Miki Pulley Co. Ltd.,2028.00,2027.78,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,DKWN-25-47,90904,80,2502,12.07.2021,25.65,25.65,30325,Miki Pulley Co. Ltd.,2052.00,2051.85,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,MM-12K,90904,100,2502,12.07.2021,16.39,16.39,30325,Miki Pulley Co. Ltd.,1639.00,1638.89,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,DKWN-16-32,90904,20,2502,12.07.2021,17.50,17.50,30325,Miki Pulley Co. Ltd.,350.00,350.00,D,98,MPEU,2,2021-12-22
31.12.2021,0,2401246,DKWN-40-65,90904,80,2502,12.07.2021,43.06,43.06,30325,Miki Pulley Co. Ltd.,3444.80,3444.44,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,MM-24K,90904,130,2502,12.07.2021,37.41,35.54,30325,Miki Pulley Co. Ltd.,4863.30,4619.81,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,DKWN-22-40,90904,10,2502,12.07.2021,22.78,22.78,30325,Miki Pulley Co. Ltd.,227.80,227.78,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,DKWN-28-50,90904,20,2502,12.07.2021,33.24,33.24,30325,Miki Pulley Co. Ltd.,664.80,664.81,D,98,MPEU,2,2021-12-22
01.10.2021,0,2401246,DKWN-28-50,90904,80,2502,12.07.2021,33.24,33.24,30325,Miki Pulley Co. Ltd.,2659.20,2659.26,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,DKWN-09-20,90904,20,2502,12.07.2021,12.22,12.22,30325,Miki Pulley Co. Ltd.,244.40,244.44,D,98,MPEU,2,2021-12-22
31.12.2021,0,2401246,DKWN-30-55,90904,50,2502,12.07.2021,36.20,36.20,30325,Miki Pulley Co. Ltd.,1810.00,1810.19,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,MM-28K,90904,50,2502,12.07.2021,53.06,53.06,30325,Miki Pulley Co. Ltd.,2653.00,2652.78,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,DKWN-24-47,90904,60,2502,12.07.2021,25.65,25.65,30325,Miki Pulley Co. Ltd.,1539.00,1538.89,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,MM-25K,90904,30,2502,12.07.2021,49.72,49.72,30325,Miki Pulley Co. Ltd.,1491.60,1491.67,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,MM-35K,90904,10,2502,12.07.2021,110.37,110.37,30325,Miki Pulley Co. Ltd.,1103.70,1103.70,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,MM-19K PB9,90904,50,2502,12.07.2021,240.74,24.44,30325,Miki Pulley Co. Ltd.,12037.00,1222.22,D,98,MPEU,2,2021-12-22
16.09.2021,7,2401246,MM-16K Niro,90904,30,2502,12.07.2021,37.45,37.45,30325,Miki Pulley Co. Ltd.,1123.50,1123.61,D,98,MPEU,2,2021-12-22
16.09.2021,30,2401246,DKWN-32-55,90904,30,2502,12.07.2021,36.20,36.20,30325,Miki Pulley Co. Ltd.,1086.00,1086.11,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,MM-30K,90904,20,2502,12.07.2021,71.67,71.67,30325,Miki Pulley Co. Ltd.,1433.40,1433.33,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,MF-20K,90904,70,2502,12.07.2021,41.85,41.85,30325,Miki Pulley Co. Ltd.,2929.50,2929.63,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,MF-8K,90904,20,2502,12.07.2021,19.91,19.91,30325,Miki Pulley Co. Ltd.,398.20,398.15,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,MF-25K,90904,10,2502,12.07.2021,59.26,59.26,30325,Miki Pulley Co. Ltd.,592.60,592.59,D,98,MPEU,2,2021-12-22
31.12.2021,30,2401246,DKWN-42-75,90904,30,2502,12.07.2021,49.07,49.07,30325,Miki Pulley Co. Ltd.,1472.10,1472.22,D,98,MPEU,2,2021-12-22
16.09.2021,0,2401246,MF-50K,90904,2,2502,12.07.2021,228.98,228.98,30325,Miki Pulley Co. Ltd.,457.96,457.96,D,98,MPEU,2,2021-12-22
10.01.2022,0,2401288,BXW-02-10H-24V,20380,825,1201,16.07.2021,9.61,18.15,30482,Kählig Antriebstechnik GmbH,7928.25,14973.75,D,01,MPEU,2,2021-12-22
10.01.2022,150,2401288,BXW-02-10 8 Nabe,20381,1000,1201,16.07.2021,8.23,1.62,30482,Kählig Antriebstechnik GmbH,8230.00,1620.00,D,01,MPEU,2,2021-12-22
15.09.2021,740,2401320,BFK457-02 / 24V / 0.5Nm,90912,1000,1401,21.07.2021,10.96,12.01,30778,Kendrion INTORQ GmbH,10960.00,12008.33,D,80,MPEU,2,2021-12-22
10.01.2022,48,2401326,ASK S 070 BB 30H7/30H7 VA,11370,48,9909,21.07.2021,65.50,117.15,21041,RB Solutions GmbH & Co. KG,3144.00,5623.20,D,80,MPEU,2,2021-12-22
17.01.2022,20,2401348,ASK 030 BB 9.02H7/10.02H7 AL,11301,20,9909,26.07.2021,10.00,35.52,21051,KMWE MALAYSIA SDN.BHD.,200.00,710.40,D,11,MPEU,2,2021-12-22
14.10.2021,197,2401435,DKWN-08-18,90904,300,2502,11.08.2021,11.67,11.44,30325,Miki Pulley Co. Ltd.,3501.00,3430.56,D,98,MPEU,2,2021-12-22
14.10.2021,0,2401435,DKWN-14-26,90904,300,2502,11.08.2021,15.19,14.88,30325,Miki Pulley Co. Ltd.,4557.00,4463.89,D,98,MPEU,2,2021-12-22
04.10.2021,0,2401435,DKWN-10-20,90904,100,2502,11.08.2021,12.22,12.22,30325,Miki Pulley Co. Ltd.,1222.00,1222.22,D,98,MPEU,2,2021-12-22
31.12.2021,0,2401435,DKWN-28-50,90904,100,2502,11.08.2021,33.24,33.24,30325,Miki Pulley Co. Ltd.,3324.00,3324.07,D,98,MPEU,2,2021-12-22
14.10.2021,0,2401435,DKWN-30-55,90904,50,2502,11.08.2021,36.20,36.20,30325,Miki Pulley Co. Ltd.,1810.00,1810.19,D,98,MPEU,2,2021-12-22
14.10.2021,0,2401435,MM-35K,90904,10,2502,11.08.2021,110.37,110.37,30325,Miki Pulley Co. Ltd.,1103.70,1103.70,D,98,MPEU,2,2021-12-22
14.12.2021,20,2401435,MM-16K Niro,90904,20,2502,11.08.2021,37.45,37.45,30325,Miki Pulley Co. Ltd.,749.00,749.07,D,98,MPEU,2,2021-12-22
01.10.2021,0,2401435,MF-8K,90904,15,2502,11.08.2021,19.91,19.91,30325,Miki Pulley Co. Ltd.,298.65,298.61,D,98,MPEU,2,2021-12-22
28.01.2022,300,2401479,BFK457-04 / 24V / 1.0Nm,90912,300,1401,20.08.2021,13.69,14.57,30778,Kendrion INTORQ GmbH,4107.00,4370.00,D,80,MPEU,2,2021-12-22
11.10.2021,0,2401529,AL-090 T2 Nabe,90913,200,2201,31.08.2021,3.01,3.08,30351,Maschinenfabrik Mönninghoff GmbH & Co. KG,602.00,616.00,D,80,MPEU,2,2021-12-22
19.01.2022,500,2401529,SFS-10S Membranpaket,10202,500,2302,31.08.2021,5.10,14.61,30351,Maschinenfabrik Mönninghoff GmbH & Co. KG,2550.00,7305.00,D,80,MPEU,2,2021-12-22
11.10.2021,0,2401529,SFC-010SA2-M-4B-6.35B,90913,50,2301,31.08.2021,11.66,11.93,30351,Maschinenfabrik Mönninghoff GmbH & Co. KG,583.00,596.50,D,80,MPEU,2,2021-12-22
27.09.2021,0,2401529,SFC-050DA2-M-16B-18B,90913,5,2301,31.08.2021,31.92,32.65,30351,Maschinenfabrik Mönninghoff GmbH & Co. KG,159.60,163.25,D,80,MPEU,2,2021-12-22
11.10.2021,0,2401529,AL-100 T2 Nabe,90913,200,2201,31.08.2021,6.55,6.70,30351,Maschinenfabrik Mönninghoff GmbH & Co. KG,1310.00,1340.00,D,80,MPEU,2,2021-12-22
27.09.2021,0,2401529,SFC-035DA2-M-9B-15B,90913,10,2301,31.08.2021,17.96,18.37,30351,Maschinenfabrik Mönninghoff GmbH & Co. KG,179.60,183.70,D,80,MPEU,2,2021-12-22
10.11.2021,0,2401534,SFS-05S,10250,50,2302,01.09.2021,11.60,23.28,30210,Bianchi Industrial SpA,580.00,1164.00,A,80,MPEU,2,2021-12-22
12.01.2022,50,2401534,SFS-05S,10250,50,2302,01.09.2021,11.60,23.28,30210,Bianchi Industrial SpA,580.00,1164.00,A,80,MPEU,2,2021-12-22
04.05.2022,1000,2401544,BFK457-02 / 24V / 0.5Nm,90912,1000,1401,02.09.2021,10.96,12.01,30778,Kendrion INTORQ GmbH,10960.00,12008.33,D,80,MPEU,2,2021-12-22
24.11.2021,0,2401572,ASK 022 BB 5H7/8H7 AL,11301,40,9909,08.09.2021,8.70,26.68,21946,Heidelberg Postpress Deutschland GmbH,348.00,1067.20,D,16,MPEU,2,2021-12-22
02.05.2022,40,2401572,ASK 022 BB 5H7/8H7 AL,11301,40,9909,08.09.2021,8.70,26.68,21946,Heidelberg Postpress Deutschland GmbH,348.00,1067.20,D,16,MPEU,2,2021-12-22
12.01.2022,10,2401596,SFM-100SS-T014N,10470,10,2302,13.09.2021,300.00,462.00,30310,Yamazaki Mazak UK Ltd.,3000.00,4620.00,D,10,MPEU,2,2021-12-22
29.11.2021,40,2401605,Ankerteil Type4 546-12-34 NF - STAN FULL WFN,90903,40,1501,13.09.2021,66.30,65.00,30325,Miki Pulley Co. Ltd.,2652.00,2600.00,D,98,MPEU,2,2021-12-22
29.11.2021,2,2401605,Ankerteil Type4 546-13-34 LS - SAW L SING,90903,2,1501,13.09.2021,94.90,93.00,30325,Miki Pulley Co. Ltd.,189.80,186.00,D,98,MPEU,2,2021-12-22
29.11.2021,40,2401605,Stator 546-12-34 24V,90903,40,1501,13.09.2021,45.40,44.50,30325,Miki Pulley Co. Ltd.,1816.00,1780.00,D,98,MPEU,2,2021-12-22
29.11.2021,3,2401605,Stator 546-25-34 24V,90903,3,1501,13.09.2021,112.10,109.90,30325,Miki Pulley Co. Ltd.,336.30,329.70,D,98,MPEU,2,2021-12-22
29.11.2021,12,2401605,Stator 546-32-34 24V,90903,12,1501,13.09.2021,240.30,235.50,30325,Miki Pulley Co. Ltd.,2883.60,2826.00,D,98,MPEU,2,2021-12-22
29.11.2021,10,2401605,Stop Ring A100X3V 32,90903,10,1501,13.09.2021,1.80,1.75,30325,Miki Pulley Co. Ltd.,18.00,17.50,D,98,MPEU,2,2021-12-22
29.11.2021,50,2401605,Stop Ring SW20 12,90903,50,1501,13.09.2021,0.16,0.16,30325,Miki Pulley Co. Ltd.,8.00,8.00,D,98,MPEU,2,2021-12-22
29.11.2021,30,2401605,Stop Ring SW55 23,90903,30,1501,13.09.2021,0.50,0.50,30325,Miki Pulley Co. Ltd.,15.00,15.00,D,98,MPEU,2,2021-12-22
29.11.2021,7,2401605,Stop Ring SW70 25,90903,7,1501,13.09.2021,0.50,0.50,30325,Miki Pulley Co. Ltd.,3.50,3.50,D,98,MPEU,2,2021-12-22
29.11.2021,7,2401605,Stop Ring SW85 31,90903,7,1501,13.09.2021,0.50,0.50,30325,Miki Pulley Co. Ltd.,3.50,3.50,D,98,MPEU,2,2021-12-22
29.11.2021,5,2401605,Ankerteil Type4 546-15-34 LS - SAW L SING,90903,5,1501,13.09.2021,96.60,94.70,30325,Miki Pulley Co. Ltd.,483.00,473.50,D,98,MPEU,2,2021-12-22
29.11.2021,30,2401605,Ankerteil Type4 546-15-34 RS - SAW R SING,90903,30,1501,13.09.2021,96.60,94.70,30325,Miki Pulley Co. Ltd.,2898.00,2841.00,D,98,MPEU,2,2021-12-22
29.11.2021,5,2401605,Ankerteil Type4 546-21-34 NF - STAN FULL WFN,90903,5,1501,13.09.2021,81.30,79.70,30325,Miki Pulley Co. Ltd.,406.50,398.50,D,98,MPEU,2,2021-12-22
29.11.2021,40,2401605,Ankerteil Type4 546-23-34 NF - STAN FULL WFN,90903,40,1501,13.09.2021,117.90,115.50,30325,Miki Pulley Co. Ltd.,4716.00,4620.00,D,98,MPEU,2,2021-12-22
29.11.2021,10,2401605,Ankerteil Type4 546-25-34 NF - STAN FULL WFN,90903,10,1501,13.09.2021,137.00,134.30,30325,Miki Pulley Co. Ltd.,1370.00,1343.00,D,98,MPEU,2,2021-12-22
29.11.2021,10,2401605,Ankerteil Type4 546-31-34 NF - STAN FULL,90903,10,1501,13.09.2021,204.50,200.40,30325,Miki Pulley Co. Ltd.,2045.00,2004.00,D,98,MPEU,2,2021-12-22
29.11.2021,60,2401605,Stator 546-13-34 24V,90903,60,1501,13.09.2021,46.60,45.60,30325,Miki Pulley Co. Ltd.,2796.00,2736.00,D,98,MPEU,2,2021-12-22
29.11.2021,60,2401605,Stator 546-13-34 24V,90903,60,1501,13.09.2021,46.60,45.60,30325,Miki Pulley Co. Ltd.,2796.00,2736.00,D,98,MPEU,2,2021-12-22
29.11.2021,2,2401605,546-31-15-A-5,90903,2,1501,13.09.2021,685.00,671.50,30325,Miki Pulley Co. Ltd.,1370.00,1343.00,D,98,MPEU,2,2021-12-22
29.11.2021,35,2401605,Rotor 546-12-34 NF 10mm - STAN FULL WFN,90903,35,1501,13.09.2021,36.90,36.10,30325,Miki Pulley Co. Ltd.,1291.50,1263.50,D,98,MPEU,2,2021-12-22
29.11.2021,15,2401605,Rotor 546-12-34 NF 12mm - STAN FULL WFN,90903,15,1501,13.09.2021,42.30,41.40,30325,Miki Pulley Co. Ltd.,634.50,621.00,D,98,MPEU,2,2021-12-22
29.11.2021,10,2401605,Rotor 546-15-34 LS 20mm,90903,10,1501,13.09.2021,69.30,67.90,30325,Miki Pulley Co. Ltd.,693.00,679.00,D,98,MPEU,2,2021-12-22
29.11.2021,7,2401605,Rotor 546-15-34 LS 25mm,90903,7,1501,13.09.2021,69.30,67.90,30325,Miki Pulley Co. Ltd.,485.10,475.30,D,98,MPEU,2,2021-12-22
29.11.2021,2,2401605,Rotor 546-15-34 NS 25mm,90903,2,1501,13.09.2021,68.80,67.40,30325,Miki Pulley Co. Ltd.,137.60,134.80,D,98,MPEU,2,2021-12-22
29.11.2021,5,2401605,Rotor 546-15-34 RS 25mm,90903,5,1501,13.09.2021,69.30,67.90,30325,Miki Pulley Co. Ltd.,346.50,339.50,D,98,MPEU,2,2021-12-22
29.11.2021,40,2401605,Rotor 546-21-34 NF 25mm - STAN FULL WFN,90903,40,1501,13.09.2021,61.60,60.30,30325,Miki Pulley Co. Ltd.,2464.00,2412.00,D,98,MPEU,2,2021-12-22
29.11.2021,7,2401605,Rotor 546-21-34 RS 25mm,90903,7,1501,13.09.2021,77.40,75.80,30325,Miki Pulley Co. Ltd.,541.80,530.60,D,98,MPEU,2,2021-12-22
